id_tiempo,fecha,hora_dia,franja,dia_semana,mes,año,es_hora_pico,franja_horaria
421,2024-02-03,13,Tarde,Saturday,2,2024,1,Tarde
422,2024-12-24,8,Mañana,Tuesday,12,2024,0,Mañana
423,2024-10-04,20,Noche,Friday,10,2024,1,Noche
424,2024-12-17,7,Mañana,Tuesday,12,2024,0,Mañana
425,2024-05-29,7,Mañana,Wednesday,5,2024,0,Mañana
426,2024-10-22,7,Mañana,Tuesday,10,2024,0,Mañana
427,2024-12-09,18,Noche,Monday,12,2024,0,Noche
428,2024-05-11,18,Noche,Saturday,5,2024,0,Noche
429,2024-03-31,11,Mañana,Sunday,3,2024,0,Mañana
430,2024-08-25,9,Mañana,Sunday,8,2024,0,Mañana
431,2024-05-05,22,Noche,Sunday,5,2024,0,Noche
432,2024-08-02,22,Noche,Friday,8,2024,0,Noche
433,2024-01-03,19,Noche,Wednesday,1,2024,1,Noche
434,2024-08-19,13,Tarde,Monday,8,2024,1,Tarde
435,2024-05-20,13,Tarde,Monday,5,2024,1,Tarde
436,2024-09-07,10,Mañana,Saturday,9,2024,0,Mañana
437,2024-07-07,9,Mañana,Sunday,7,2024,0,Mañana
438,2024-12-03,19,Noche,Tuesday,12,2024,1,Noche
439,2024-09-02,10,Mañana,Monday,9,2024,0,Mañana
440,2024-11-02,15,Tarde,Saturday,11,2024,0,Tarde
441,2024-01-06,15,Tarde,Saturday,1,2024,0,Tarde
442,2024-01-14,1,Madrugada,Sunday,1,2024,0,Madrugada
443,2024-02-21,12,Tarde,Wednesday,2,2024,1,Tarde
444,2024-03-12,19,Noche,Tuesday,3,2024,1,Noche
445,2024-07-29,15,Tarde,Monday,7,2024,0,Tarde
446,2024-01-16,20,Noche,Tuesday,1,2024,1,Noche
447,2024-10-19,12,Tarde,Saturday,10,2024,1,Tarde
448,2024-06-24,12,Tarde,Monday,6,2024,1,Tarde
449,2024-02-12,11,Mañana,Monday,2,2024,0,Mañana
450,2024-10-13,11,Mañana,Sunday,10,2024,0,Mañana
451,2024-08-18,10,Mañana,Sunday,8,2024,0,Mañana
452,2024-04-20,10,Mañana,Saturday,4,2024,0,Mañana
453,2024-02-15,9,Mañana,Thursday,2,2024,0,Mañana
454,2024-07-03,1,Madrugada,Wednesday,7,2024,0,Madrugada
455,2024-01-09,18,Noche,Tuesday,1,2024,0,Noche
456,2024-10-05,1,Madrugada,Saturday,10,2024,0,Madrugada
457,2024-04-22,2,Madrugada,Monday,4,2024,0,Madrugada
458,2024-10-20,15,Tarde,Sunday,10,2024,0,Tarde
459,2024-08-03,2,Madrugada,Saturday,8,2024,0,Madrugada
460,2024-09-10,21,Noche,Tuesday,9,2024,1,Noche
461,2024-08-07,15,Tarde,Wednesday,8,2024,0,Tarde
462,2024-05-18,19,Noche,Saturday,5,2024,1,Noche
463,2024-10-23,23,Madrugada,Wednesday,10,2024,0,Noche
464,2024-02-23,4,Madrugada,Friday,2,2024,0,Madrugada
465,2024-11-24,13,Tarde,Sunday,11,2024,1,Tarde
466,2024-10-23,13,Tarde,Wednesday,10,2024,1,Tarde
467,2024-09-25,6,Mañana,Wednesday,9,2024,0,Mañana
468,2024-10-20,0,Madrugada,Sunday,10,2024,0,Madrugada
469,2024-05-16,18,Noche,Thursday,5,2024,0,Noche
470,2024-10-08,16,Tarde,Tuesday,10,2024,0,Tarde
471,2024-03-24,5,Madrugada,Sunday,3,2024,0,Madrugada
472,2024-05-29,10,Mañana,Wednesday,5,2024,0,Mañana
473,2024-03-10,15,Tarde,Sunday,3,2024,0,Tarde
474,2024-03-18,7,Mañana,Monday,3,2024,0,Mañana
475,2024-05-18,7,Mañana,Saturday,5,2024,0,Mañana
476,2024-11-18,11,Mañana,Monday,11,2024,0,Mañana
477,2024-11-03,20,Noche,Sunday,11,2024,1,Noche
478,2024-05-02,3,Madrugada,Thursday,5,2024,0,Madrugada
479,2024-07-08,7,Mañana,Monday,7,2024,0,Mañana
480,2024-10-24,16,Tarde,Thursday,10,2024,0,Tarde
481,2024-06-15,6,Mañana,Saturday,6,2024,0,Mañana
482,2024-05-06,15,Tarde,Monday,5,2024,0,Tarde
483,2024-05-05,5,Madrugada,Sunday,5,2024,0,Madrugada
484,2024-11-22,8,Mañana,Friday,11,2024,0,Mañana
485,2024-05-10,19,Noche,Friday,5,2024,1,Noche
486,2024-07-19,3,Madrugada,Friday,7,2024,0,Madrugada
487,2024-12-29,22,Noche,Sunday,12,2024,0,Noche
488,2024-06-08,7,Mañana,Saturday,6,2024,0,Mañana
489,2024-02-14,2,Madrugada,Wednesday,2,2024,0,Madrugada
490,2024-03-09,8,Mañana,Saturday,3,2024,0,Mañana
491,2024-06-03,3,Madrugada,Monday,6,2024,0,Madrugada
492,2024-05-07,21,Noche,Tuesday,5,2024,1,Noche
493,2024-07-09,10,Mañana,Tuesday,7,2024,0,Mañana
494,2024-01-14,12,Tarde,Sunday,1,2024,1,Tarde
495,2024-05-30,20,Noche,Thursday,5,2024,1,Noche
496,2024-11-02,12,Tarde,Saturday,11,2024,1,Tarde
497,2024-07-15,15,Tarde,Monday,7,2024,0,Tarde
498,2024-03-18,16,Tarde,Monday,3,2024,0,Tarde
499,2024-06-24,8,Mañana,Monday,6,2024,0,Mañana
500,2024-01-09,22,Noche,Tuesday,1,2024,0,Noche
501,2024-02-27,23,Madrugada,Tuesday,2,2024,0,Noche
502,2024-04-21,20,Noche,Sunday,4,2024,1,Noche
503,2024-04-01,10,Mañana,Monday,4,2024,0,Mañana
504,2024-10-12,20,Noche,Saturday,10,2024,1,Noche
505,2024-01-03,1,Madrugada,Wednesday,1,2024,0,Madrugada
506,2024-08-26,0,Madrugada,Monday,8,2024,0,Madrugada
507,2024-03-30,6,Mañana,Saturday,3,2024,0,Mañana
508,2024-06-26,18,Noche,Wednesday,6,2024,0,Noche
509,2024-08-14,15,Tarde,Wednesday,8,2024,0,Tarde
510,2024-06-02,1,Madrugada,Sunday,6,2024,0,Madrugada
511,2024-09-11,19,Noche,Wednesday,9,2024,1,Noche
512,2024-08-21,21,Noche,Wednesday,8,2024,1,Noche
513,2024-04-25,22,Noche,Thursday,4,2024,0,Noche
514,2024-12-09,20,Noche,Monday,12,2024,1,Noche
515,2024-07-22,3,Madrugada,Monday,7,2024,0,Madrugada
516,2024-10-25,12,Tarde,Friday,10,2024,1,Tarde
517,2024-08-30,6,Mañana,Friday,8,2024,0,Mañana
518,2024-03-07,16,Tarde,Thursday,3,2024,0,Tarde
519,2024-11-08,11,Mañana,Friday,11,2024,0,Mañana
520,2024-02-03,10,Mañana,Saturday,2,2024,0,Mañana
521,2024-01-15,9,Mañana,Monday,1,2024,0,Mañana
522,2024-05-02,15,Tarde,Thursday,5,2024,0,Tarde
523,2024-06-10,21,Noche,Monday,6,2024,1,Noche
524,2024-04-01,3,Madrugada,Monday,4,2024,0,Madrugada
525,2024-02-14,6,Mañana,Wednesday,2,2024,0,Mañana
526,2024-10-01,8,Mañana,Tuesday,10,2024,0,Mañana
527,2024-07-16,0,Madrugada,Tuesday,7,2024,0,Madrugada
528,2024-02-17,18,Noche,Saturday,2,2024,0,Noche
529,2024-05-20,1,Madrugada,Monday,5,2024,0,Madrugada
530,2024-02-26,12,Tarde,Monday,2,2024,1,Tarde
531,2024-12-16,12,Tarde,Monday,12,2024,1,Tarde
532,2024-11-17,4,Madrugada,Sunday,11,2024,0,Madrugada
533,2024-12-10,17,Tarde,Tuesday,12,2024,0,Tarde
534,2024-07-21,11,Mañana,Sunday,7,2024,0,Mañana
535,2024-11-22,20,Noche,Friday,11,2024,1,Noche
536,2024-08-14,4,Madrugada,Wednesday,8,2024,0,Madrugada
537,2024-06-05,9,Mañana,Wednesday,6,2024,0,Mañana
538,2024-02-26,1,Madrugada,Monday,2,2024,0,Madrugada
539,2024-10-31,9,Mañana,Thursday,10,2024,0,Mañana
540,2024-02-27,20,Noche,Tuesday,2,2024,1,Noche
541,2024-08-10,3,Madrugada,Saturday,8,2024,0,Madrugada
542,2024-12-14,7,Mañana,Saturday,12,2024,0,Mañana
543,2024-08-16,16,Tarde,Friday,8,2024,0,Tarde
544,2024-04-20,19,Noche,Saturday,4,2024,1,Noche
545,2024-12-12,19,Noche,Thursday,12,2024,1,Noche
546,2024-01-24,13,Tarde,Wednesday,1,2024,1,Tarde
547,2024-08-08,16,Tarde,Thursday,8,2024,0,Tarde
548,2024-01-17,5,Madrugada,Wednesday,1,2024,0,Madrugada
549,2024-08-15,6,Mañana,Thursday,8,2024,0,Mañana
550,2024-08-25,1,Madrugada,Sunday,8,2024,0,Madrugada
551,2024-01-07,3,Madrugada,Sunday,1,2024,0,Madrugada
552,2024-02-01,12,Tarde,Thursday,2,2024,1,Tarde
553,2024-06-28,16,Tarde,Friday,6,2024,0,Tarde
554,2024-11-09,22,Noche,Saturday,11,2024,0,Noche
555,2024-07-10,20,Noche,Wednesday,7,2024,1,Noche
556,2024-10-10,1,Madrugada,Thursday,10,2024,0,Madrugada
557,2024-06-16,23,Madrugada,Sunday,6,2024,0,Noche
558,2024-05-02,19,Noche,Thursday,5,2024,1,Noche
559,2024-01-11,19,Noche,Thursday,1,2024,1,Noche
560,2024-01-29,7,Mañana,Monday,1,2024,0,Mañana
561,2024-01-22,6,Mañana,Monday,1,2024,0,Mañana
562,2024-11-01,19,Noche,Friday,11,2024,1,Noche
563,2024-08-19,3,Madrugada,Monday,8,2024,0,Madrugada
564,2024-11-05,12,Tarde,Tuesday,11,2024,1,Tarde
565,2024-08-15,18,Noche,Thursday,8,2024,0,Noche
566,2024-09-16,8,Mañana,Monday,9,2024,0,Mañana
567,2024-12-23,6,Mañana,Monday,12,2024,0,Mañana
568,2024-03-12,13,Tarde,Tuesday,3,2024,1,Tarde
569,2024-05-11,9,Mañana,Saturday,5,2024,0,Mañana
570,2024-03-15,10,Mañana,Friday,3,2024,0,Mañana
571,2024-05-07,6,Mañana,Tuesday,5,2024,0,Mañana
572,2024-05-30,17,Tarde,Thursday,5,2024,0,Tarde
573,2024-09-09,7,Mañana,Monday,9,2024,0,Mañana
574,2024-04-24,14,Tarde,Wednesday,4,2024,1,Tarde
575,2024-01-10,14,Tarde,Wednesday,1,2024,1,Tarde
576,2024-07-31,1,Madrugada,Wednesday,7,2024,0,Madrugada
577,2024-12-20,8,Mañana,Friday,12,2024,0,Mañana
578,2024-03-29,9,Mañana,Friday,3,2024,0,Mañana
579,2024-06-15,12,Tarde,Saturday,6,2024,1,Tarde
580,2024-09-23,7,Mañana,Monday,9,2024,0,Mañana
581,2024-12-20,20,Noche,Friday,12,2024,1,Noche
582,2024-09-19,2,Madrugada,Thursday,9,2024,0,Madrugada
583,2024-01-28,4,Madrugada,Sunday,1,2024,0,Madrugada
584,2024-04-30,7,Mañana,Tuesday,4,2024,0,Mañana
585,2024-06-22,2,Madrugada,Saturday,6,2024,0,Madrugada
586,2024-05-31,21,Noche,Friday,5,2024,1,Noche
587,2024-09-28,7,Mañana,Saturday,9,2024,0,Mañana
588,2024-05-23,4,Madrugada,Thursday,5,2024,0,Madrugada
589,2024-05-28,0,Madrugada,Tuesday,5,2024,0,Madrugada
590,2024-09-17,17,Tarde,Tuesday,9,2024,0,Tarde
591,2024-05-31,16,Tarde,Friday,5,2024,0,Tarde
592,2024-08-31,10,Mañana,Saturday,8,2024,0,Mañana
593,2024-05-31,3,Madrugada,Friday,5,2024,0,Madrugada
594,2024-11-03,7,Mañana,Sunday,11,2024,0,Mañana
595,2024-11-26,17,Tarde,Tuesday,11,2024,0,Tarde
596,2024-04-01,19,Noche,Monday,4,2024,1,Noche
597,2024-10-14,2,Madrugada,Monday,10,2024,0,Madrugada
598,2024-07-28,10,Mañana,Sunday,7,2024,0,Mañana
599,2024-01-26,2,Madrugada,Friday,1,2024,0,Madrugada
600,2024-04-30,23,Madrugada,Tuesday,4,2024,0,Noche
601,2024-06-03,15,Tarde,Monday,6,2024,0,Tarde
602,2024-07-27,15,Tarde,Saturday,7,2024,0,Tarde
603,2024-03-01,2,Madrugada,Friday,3,2024,0,Madrugada
604,2024-12-09,16,Tarde,Monday,12,2024,0,Tarde
605,2024-09-03,14,Tarde,Tuesday,9,2024,1,Tarde
606,2024-06-25,21,Noche,Tuesday,6,2024,1,Noche
607,2024-07-20,9,Mañana,Saturday,7,2024,0,Mañana
608,2024-09-04,1,Madrugada,Wednesday,9,2024,0,Madrugada
609,2024-01-28,2,Madrugada,Sunday,1,2024,0,Madrugada
610,2024-01-23,21,Noche,Tuesday,1,2024,1,Noche
611,2024-02-18,10,Mañana,Sunday,2,2024,0,Mañana
612,2024-07-21,20,Noche,Sunday,7,2024,1,Noche
613,2024-05-20,6,Mañana,Monday,5,2024,0,Mañana
614,2024-04-18,12,Tarde,Thursday,4,2024,1,Tarde
615,2024-12-05,4,Madrugada,Thursday,12,2024,0,Madrugada
616,2024-10-12,3,Madrugada,Saturday,10,2024,0,Madrugada
617,2024-12-05,17,Tarde,Thursday,12,2024,0,Tarde
618,2024-12-26,18,Noche,Thursday,12,2024,0,Noche
619,2024-02-05,2,Madrugada,Monday,2,2024,0,Madrugada
620,2024-03-27,19,Noche,Wednesday,3,2024,1,Noche
621,2024-04-30,16,Tarde,Tuesday,4,2024,0,Tarde
622,2024-07-28,1,Madrugada,Sunday,7,2024,0,Madrugada
623,2024-05-04,7,Mañana,Saturday,5,2024,0,Mañana
624,2024-11-25,8,Mañana,Monday,11,2024,0,Mañana
625,2024-06-01,8,Mañana,Saturday,6,2024,0,Mañana
626,2024-10-19,3,Madrugada,Saturday,10,2024,0,Madrugada
627,2024-11-08,9,Mañana,Friday,11,2024,0,Mañana
628,2024-07-03,0,Madrugada,Wednesday,7,2024,0,Madrugada
629,2024-07-08,18,Noche,Monday,7,2024,0,Noche
630,2024-08-03,22,Noche,Saturday,8,2024,0,Noche
631,2024-03-11,3,Madrugada,Monday,3,2024,0,Madrugada
632,2024-06-21,18,Noche,Friday,6,2024,0,Noche
633,2024-11-28,11,Mañana,Thursday,11,2024,0,Mañana
634,2024-06-04,8,Mañana,Tuesday,6,2024,0,Mañana
635,2024-08-22,22,Noche,Thursday,8,2024,0,Noche
636,2024-06-06,23,Madrugada,Thursday,6,2024,0,Noche
637,2024-07-23,11,Mañana,Tuesday,7,2024,0,Mañana
638,2024-10-18,23,Madrugada,Friday,10,2024,0,Noche
639,2024-02-25,9,Mañana,Sunday,2,2024,0,Mañana
640,2024-05-17,11,Mañana,Friday,5,2024,0,Mañana
641,2024-01-30,18,Noche,Tuesday,1,2024,0,Noche
642,2024-12-28,2,Madrugada,Saturday,12,2024,0,Madrugada
643,2024-04-04,20,Noche,Thursday,4,2024,1,Noche
644,2024-07-11,10,Mañana,Thursday,7,2024,0,Mañana
645,2024-06-01,20,Noche,Saturday,6,2024,1,Noche
646,2024-05-07,14,Tarde,Tuesday,5,2024,1,Tarde
647,2024-10-25,19,Noche,Friday,10,2024,1,Noche
648,2024-05-17,9,Mañana,Friday,5,2024,0,Mañana
649,2024-02-16,3,Madrugada,Friday,2,2024,0,Madrugada
650,2024-02-12,14,Tarde,Monday,2,2024,1,Tarde
651,2024-02-02,2,Madrugada,Friday,2,2024,0,Madrugada
652,2024-08-27,9,Mañana,Tuesday,8,2024,0,Mañana
653,2024-04-28,4,Madrugada,Sunday,4,2024,0,Madrugada
654,2024-02-09,3,Madrugada,Friday,2,2024,0,Madrugada
655,2024-10-15,12,Tarde,Tuesday,10,2024,1,Tarde
656,2024-09-30,15,Tarde,Monday,9,2024,0,Tarde
657,2024-06-11,10,Mañana,Tuesday,6,2024,0,Mañana
658,2024-12-27,16,Tarde,Friday,12,2024,0,Tarde
659,2024-09-22,21,Noche,Sunday,9,2024,1,Noche
660,2024-12-07,10,Mañana,Saturday,12,2024,0,Mañana
661,2024-04-23,8,Mañana,Tuesday,4,2024,0,Mañana
662,2024-05-23,8,Mañana,Thursday,5,2024,0,Mañana
663,2024-10-10,16,Tarde,Thursday,10,2024,0,Tarde
664,2024-08-01,22,Noche,Thursday,8,2024,0,Noche
665,2024-02-27,14,Tarde,Tuesday,2,2024,1,Tarde
666,2024-03-13,22,Noche,Wednesday,3,2024,0,Noche
667,2024-05-26,18,Noche,Sunday,5,2024,0,Noche
668,2024-10-12,21,Noche,Saturday,10,2024,1,Noche
669,2024-08-31,16,Tarde,Saturday,8,2024,0,Tarde
670,2024-03-28,17,Tarde,Thursday,3,2024,0,Tarde
671,2024-02-15,23,Madrugada,Thursday,2,2024,0,Noche
672,2024-05-15,7,Mañana,Wednesday,5,2024,0,Mañana
673,2024-05-04,9,Mañana,Saturday,5,2024,0,Mañana
674,2024-05-04,0,Madrugada,Saturday,5,2024,0,Madrugada
675,2024-07-28,5,Madrugada,Sunday,7,2024,0,Madrugada
676,2024-11-26,8,Mañana,Tuesday,11,2024,0,Mañana
677,2024-02-25,23,Madrugada,Sunday,2,2024,0,Noche
678,2024-09-29,9,Mañana,Sunday,9,2024,0,Mañana
679,2024-10-24,6,Mañana,Thursday,10,2024,0,Mañana
680,2024-08-22,15,Tarde,Thursday,8,2024,0,Tarde
681,2024-06-13,12,Tarde,Thursday,6,2024,1,Tarde
682,2024-07-04,9,Mañana,Thursday,7,2024,0,Mañana
683,2024-01-11,21,Noche,Thursday,1,2024,1,Noche
684,2024-01-18,17,Tarde,Thursday,1,2024,0,Tarde
685,2024-09-29,21,Noche,Sunday,9,2024,1,Noche
686,2024-12-27,6,Mañana,Friday,12,2024,0,Mañana
687,2024-08-08,3,Madrugada,Thursday,8,2024,0,Madrugada
688,2024-12-28,18,Noche,Saturday,12,2024,0,Noche
689,2024-08-08,20,Noche,Thursday,8,2024,1,Noche
690,2024-07-15,11,Mañana,Monday,7,2024,0,Mañana
691,2024-08-09,10,Mañana,Friday,8,2024,0,Mañana
692,2024-10-11,4,Madrugada,Friday,10,2024,0,Madrugada
693,2024-07-30,16,Tarde,Tuesday,7,2024,0,Tarde
694,2024-01-22,0,Madrugada,Monday,1,2024,0,Madrugada
695,2024-09-24,12,Tarde,Tuesday,9,2024,1,Tarde
696,2024-02-28,10,Mañana,Wednesday,2,2024,0,Mañana
697,2024-09-05,3,Madrugada,Thursday,9,2024,0,Madrugada
698,2024-11-12,0,Madrugada,Tuesday,11,2024,0,Madrugada
699,2024-07-22,4,Madrugada,Monday,7,2024,0,Madrugada
700,2024-12-30,5,Madrugada,Monday,12,2024,0,Madrugada
701,2024-07-14,11,Mañana,Sunday,7,2024,0,Mañana
702,2024-01-03,22,Noche,Wednesday,1,2024,0,Noche
703,2024-01-07,0,Madrugada,Sunday,1,2024,0,Madrugada
704,2024-11-17,18,Noche,Sunday,11,2024,0,Noche
705,2024-10-02,17,Tarde,Wednesday,10,2024,0,Tarde
706,2024-02-29,10,Mañana,Thursday,2,2024,0,Mañana
707,2024-04-03,2,Madrugada,Wednesday,4,2024,0,Madrugada
708,2024-02-13,1,Madrugada,Tuesday,2,2024,0,Madrugada
709,2024-07-09,16,Tarde,Tuesday,7,2024,0,Tarde
710,2024-09-02,3,Madrugada,Monday,9,2024,0,Madrugada
711,2024-08-23,9,Mañana,Friday,8,2024,0,Mañana
712,2024-07-06,0,Madrugada,Saturday,7,2024,0,Madrugada
713,2024-03-17,20,Noche,Sunday,3,2024,1,Noche
714,2024-08-23,20,Noche,Friday,8,2024,1,Noche
715,2024-11-17,1,Madrugada,Sunday,11,2024,0,Madrugada
716,2024-09-24,7,Mañana,Tuesday,9,2024,0,Mañana
717,2024-04-17,23,Madrugada,Wednesday,4,2024,0,Noche
718,2024-04-16,13,Tarde,Tuesday,4,2024,1,Tarde
719,2024-10-27,19,Noche,Sunday,10,2024,1,Noche
720,2024-03-27,23,Madrugada,Wednesday,3,2024,0,Noche
721,2024-04-10,20,Noche,Wednesday,4,2024,1,Noche
722,2024-02-19,1,Madrugada,Monday,2,2024,0,Madrugada
723,2024-03-28,16,Tarde,Thursday,3,2024,0,Tarde
724,2024-01-24,9,Mañana,Wednesday,1,2024,0,Mañana
725,2024-09-11,11,Mañana,Wednesday,9,2024,0,Mañana
726,2024-04-17,21,Noche,Wednesday,4,2024,1,Noche
727,2024-06-24,18,Noche,Monday,6,2024,0,Noche
728,2024-01-20,1,Madrugada,Saturday,1,2024,0,Madrugada
729,2024-01-21,15,Tarde,Sunday,1,2024,0,Tarde
730,2024-07-11,7,Mañana,Thursday,7,2024,0,Mañana
731,2024-05-02,9,Mañana,Thursday,5,2024,0,Mañana
732,2024-08-18,16,Tarde,Sunday,8,2024,0,Tarde
733,2024-02-08,19,Noche,Thursday,2,2024,1,Noche
734,2024-12-12,4,Madrugada,Thursday,12,2024,0,Madrugada
735,2024-07-12,8,Mañana,Friday,7,2024,0,Mañana
736,2024-12-15,5,Madrugada,Sunday,12,2024,0,Madrugada
737,2024-11-19,23,Madrugada,Tuesday,11,2024,0,Noche
738,2024-05-16,19,Noche,Thursday,5,2024,1,Noche
739,2024-06-16,19,Noche,Sunday,6,2024,1,Noche
740,2024-03-08,7,Mañana,Friday,3,2024,0,Mañana
741,2024-08-08,1,Madrugada,Thursday,8,2024,0,Madrugada
742,2024-08-29,3,Madrugada,Thursday,8,2024,0,Madrugada
743,2024-11-18,7,Mañana,Monday,11,2024,0,Mañana
744,2024-09-29,11,Mañana,Sunday,9,2024,0,Mañana
745,2024-03-07,7,Mañana,Thursday,3,2024,0,Mañana
746,2024-06-29,4,Madrugada,Saturday,6,2024,0,Madrugada
747,2024-12-08,16,Tarde,Sunday,12,2024,0,Tarde
748,2024-08-11,17,Tarde,Sunday,8,2024,0,Tarde
749,2024-03-30,23,Madrugada,Saturday,3,2024,0,Noche
750,2024-12-24,5,Madrugada,Tuesday,12,2024,0,Madrugada
751,2024-09-28,8,Mañana,Saturday,9,2024,0,Mañana
752,2024-01-10,9,Mañana,Wednesday,1,2024,0,Mañana
753,2024-07-11,16,Tarde,Thursday,7,2024,0,Tarde
754,2024-02-19,9,Mañana,Monday,2,2024,0,Mañana
755,2024-01-27,9,Mañana,Saturday,1,2024,0,Mañana
756,2024-01-13,12,Tarde,Saturday,1,2024,1,Tarde
757,2024-02-10,9,Mañana,Saturday,2,2024,0,Mañana
758,2024-08-24,4,Madrugada,Saturday,8,2024,0,Madrugada
759,2024-03-16,4,Madrugada,Saturday,3,2024,0,Madrugada
760,2024-12-05,3,Madrugada,Thursday,12,2024,0,Madrugada
761,2024-09-11,23,Madrugada,Wednesday,9,2024,0,Noche
762,2024-04-23,16,Tarde,Tuesday,4,2024,0,Tarde
763,2024-04-28,10,Mañana,Sunday,4,2024,0,Mañana
764,2024-11-20,19,Noche,Wednesday,11,2024,1,Noche
765,2024-09-13,6,Mañana,Friday,9,2024,0,Mañana
766,2024-10-21,2,Madrugada,Monday,10,2024,0,Madrugada
767,2024-06-29,0,Madrugada,Saturday,6,2024,0,Madrugada
768,2024-02-03,5,Madrugada,Saturday,2,2024,0,Madrugada
769,2024-11-20,16,Tarde,Wednesday,11,2024,0,Tarde
770,2024-12-30,14,Tarde,Monday,12,2024,1,Tarde
771,2024-09-20,11,Mañana,Friday,9,2024,0,Mañana
772,2024-09-06,6,Mañana,Friday,9,2024,0,Mañana
773,2024-03-03,6,Mañana,Sunday,3,2024,0,Mañana
774,2024-10-12,0,Madrugada,Saturday,10,2024,0,Madrugada
775,2024-11-06,7,Mañana,Wednesday,11,2024,0,Mañana
776,2024-12-21,5,Madrugada,Saturday,12,2024,0,Madrugada
777,2024-08-23,4,Madrugada,Friday,8,2024,0,Madrugada
778,2024-12-22,18,Noche,Sunday,12,2024,0,Noche
779,2024-02-11,20,Noche,Sunday,2,2024,1,Noche
780,2024-02-02,12,Tarde,Friday,2,2024,1,Tarde
781,2024-04-25,11,Mañana,Thursday,4,2024,0,Mañana
782,2024-06-16,4,Madrugada,Sunday,6,2024,0,Madrugada
783,2024-11-19,7,Mañana,Tuesday,11,2024,0,Mañana
784,2024-06-21,14,Tarde,Friday,6,2024,1,Tarde
785,2024-09-03,9,Mañana,Tuesday,9,2024,0,Mañana
786,2024-11-28,21,Noche,Thursday,11,2024,1,Noche
787,2024-07-07,1,Madrugada,Sunday,7,2024,0,Madrugada
788,2024-12-08,2,Madrugada,Sunday,12,2024,0,Madrugada
789,2024-10-27,11,Mañana,Sunday,10,2024,0,Mañana
790,2024-06-08,16,Tarde,Saturday,6,2024,0,Tarde
791,2024-12-20,6,Mañana,Friday,12,2024,0,Mañana
792,2024-11-07,4,Madrugada,Thursday,11,2024,0,Madrugada
793,2024-04-19,22,Noche,Friday,4,2024,0,Noche
794,2024-01-30,17,Tarde,Tuesday,1,2024,0,Tarde
795,2024-06-14,2,Madrugada,Friday,6,2024,0,Madrugada
796,2024-04-18,4,Madrugada,Thursday,4,2024,0,Madrugada
797,2024-10-26,12,Tarde,Saturday,10,2024,1,Tarde
798,2024-02-02,13,Tarde,Friday,2,2024,1,Tarde
799,2024-06-06,21,Noche,Thursday,6,2024,1,Noche
800,2024-12-23,18,Noche,Monday,12,2024,0,Noche
801,2024-07-08,4,Madrugada,Monday,7,2024,0,Madrugada
802,2024-12-11,11,Mañana,Wednesday,12,2024,0,Mañana
803,2024-03-04,18,Noche,Monday,3,2024,0,Noche
804,2024-07-27,20,Noche,Saturday,7,2024,1,Noche
805,2024-02-09,17,Tarde,Friday,2,2024,0,Tarde
806,2024-01-02,0,Madrugada,Tuesday,1,2024,0,Madrugada
807,2024-11-09,11,Mañana,Saturday,11,2024,0,Mañana
808,2024-12-09,0,Madrugada,Monday,12,2024,0,Madrugada
809,2024-08-04,16,Tarde,Sunday,8,2024,0,Tarde
810,2024-03-10,12,Tarde,Sunday,3,2024,1,Tarde
811,2024-09-08,8,Mañana,Sunday,9,2024,0,Mañana
812,2024-07-09,9,Mañana,Tuesday,7,2024,0,Mañana
813,2024-02-02,3,Madrugada,Friday,2,2024,0,Madrugada
814,2024-12-14,15,Tarde,Saturday,12,2024,0,Tarde
815,2024-02-27,6,Mañana,Tuesday,2,2024,0,Mañana
816,2024-06-30,1,Madrugada,Sunday,6,2024,0,Madrugada
817,2024-05-27,7,Mañana,Monday,5,2024,0,Mañana
818,2024-02-05,21,Noche,Monday,2,2024,1,Noche
819,2024-09-07,21,Noche,Saturday,9,2024,1,Noche
820,2024-09-12,16,Tarde,Thursday,9,2024,0,Tarde
821,2024-05-09,23,Madrugada,Thursday,5,2024,0,Noche
822,2024-09-26,17,Tarde,Thursday,9,2024,0,Tarde
823,2024-06-14,9,Mañana,Friday,6,2024,0,Mañana
824,2024-02-20,10,Mañana,Tuesday,2,2024,0,Mañana
825,2024-02-01,5,Madrugada,Thursday,2,2024,0,Madrugada
826,2024-08-01,12,Tarde,Thursday,8,2024,1,Tarde
827,2024-08-19,19,Noche,Monday,8,2024,1,Noche
828,2024-08-25,2,Madrugada,Sunday,8,2024,0,Madrugada
829,2024-09-19,5,Madrugada,Thursday,9,2024,0,Madrugada
830,2024-11-08,1,Madrugada,Friday,11,2024,0,Madrugada
831,2024-08-22,10,Mañana,Thursday,8,2024,0,Mañana
832,2024-02-28,9,Mañana,Wednesday,2,2024,0,Mañana
833,2024-01-20,10,Mañana,Saturday,1,2024,0,Mañana
834,2024-04-04,19,Noche,Thursday,4,2024,1,Noche
835,2024-12-26,4,Madrugada,Thursday,12,2024,0,Madrugada
836,2024-07-13,18,Noche,Saturday,7,2024,0,Noche
837,2024-03-26,22,Noche,Tuesday,3,2024,0,Noche
838,2024-07-03,16,Tarde,Wednesday,7,2024,0,Tarde
839,2024-01-31,12,Tarde,Wednesday,1,2024,1,Tarde
840,2024-03-05,18,Noche,Tuesday,3,2024,0,Noche
841,2024-06-02,16,Tarde,Sunday,6,2024,0,Tarde
842,2024-12-15,16,Tarde,Sunday,12,2024,0,Tarde
