id_pedido,id_tiempo,id_zona,id_restaurante,id_repartidor,id_cliente,id_estado,tiempo_total_min,dist_asignacion_km,dist_entrega_km,tiempo_espera_rest_min,cumple_sla,minutos_retraso,valor_pedido_soles,hora_dia,dia_semana,es_hora_pico
121,118,2,2,77,646,1,7.8,1.181,2.038,2.1,1,0.0,58.37,17,Thursday,0
122,119,5,6,142,532,2,17.3,1.113,2.318,10.9,1,0.0,44.51,5,Monday,0
6805,119,1,1,141,1982,2,11.9,1.067,1.22,8.5,1,0.0,75.31,5,Monday,0
7723,119,2,4,172,28,1,16.6,1.207,2.105,7.5,1,0.0,70.08,5,Monday,0
123,120,5,2,120,2786,1,10.4,1.339,1.092,6.4,1,0.0,20.93,9,Monday,0
124,121,2,3,40,1246,1,21.5,2.806,1.708,4.6,1,0.0,24.93,19,Monday,1
4312,121,3,2,7,173,2,23.5,2.364,2.375,6.6,1,0.0,55.4,19,Monday,1
125,122,5,6,137,383,1,25.6,3.071,2.243,9.5,1,0.0,39.23,21,Sunday,1
1057,122,2,2,11,952,2,27.2,1.057,2.448,12.7,1,0.0,24.27,21,Sunday,1
6912,122,2,5,130,2349,2,36.5,0.979,2.487,24.1,0,6.5,21.05,21,Sunday,1
9782,122,4,1,134,2227,2,19.8,2.163,2.154,10.4,1,0.0,94.83,21,Sunday,1
126,123,1,3,8,333,4,12.9,0.364,1.756,9.8,1,0.0,18.3,22,Thursday,0
127,124,3,10,176,1664,1,16.4,1.106,0.682,15.6,1,0.0,34.59,2,Friday,0
6942,124,2,4,64,2134,5,17.1,0.762,1.981,12.3,1,0.0,33.35,2,Friday,0
128,125,2,2,89,1634,3,10.3,1.154,0.457,6.1,1,0.0,40.55,3,Tuesday,0
2970,125,3,3,76,2005,2,14.0,1.483,2.523,8.6,1,0.0,91.06,3,Tuesday,0
7987,125,3,5,147,547,1,13.5,0.554,0.305,9.0,1,0.0,92.21,3,Tuesday,0
9554,125,3,5,159,798,3,20.3,1.242,0.596,16.4,1,0.0,15.12,3,Tuesday,0
129,126,5,6,41,1342,3,18.4,1.159,2.257,7.0,1,0.0,48.45,9,Tuesday,0
944,126,5,6,32,2217,2,8.1,1.851,2.165,1.7,1,0.0,38.91,9,Tuesday,0
3105,126,5,2,159,2256,5,17.2,0.846,2.448,10.3,1,0.0,57.73,9,Tuesday,0
130,127,2,6,118,987,1,18.1,1.368,2.49,12.0,1,0.0,46.46,1,Monday,0
4646,127,4,8,61,1834,5,12.1,0.906,2.823,6.8,1,0.0,72.78,1,Monday,0
131,128,3,6,196,1652,4,29.5,3.002,1.749,12.4,1,0.0,73.2,13,Wednesday,1
1526,128,3,5,161,1447,2,24.0,2.233,1.497,11.3,1,0.0,48.65,13,Wednesday,1
1656,128,2,7,188,2246,4,34.6,3.016,2.456,17.3,0,4.6,63.26,13,Wednesday,1
132,129,1,7,175,2503,1,20.7,2.722,1.244,7.5,1,0.0,94.13,13,Thursday,1
6740,129,1,8,70,2444,1,15.5,1.308,0.798,7.5,1,0.0,77.2,13,Thursday,1
133,130,5,2,86,1941,1,11.9,0.924,2.297,7.8,1,0.0,25.96,23,Monday,0
134,131,5,3,87,2078,2,21.5,0.323,1.024,13.5,1,0.0,38.94,11,Wednesday,0
6394,131,4,8,197,2320,5,7.9,0.72,2.346,0.0,1,0.0,89.17,11,Wednesday,0
135,132,4,8,7,2445,2,5.0,0.86,1.708,0.0,1,0.0,70.04,17,Thursday,0
136,133,1,10,175,993,3,7.4,0.691,1.668,4.7,1,0.0,26.82,2,Saturday,0
6189,133,5,9,105,2593,1,18.6,0.833,1.032,12.6,1,0.0,87.88,2,Saturday,0
7299,133,2,2,10,772,2,17.4,1.9,2.023,9.4,1,0.0,86.08,2,Saturday,0
9086,133,3,3,71,565,2,7.6,0.468,1.348,3.9,1,0.0,46.93,2,Saturday,0
137,134,5,2,181,566,3,13.7,0.945,0.589,12.4,1,0.0,73.19,8,Saturday,0
831,134,3,3,200,2887,1,10.6,0.829,3.012,7.7,1,0.0,45.34,8,Saturday,0
138,135,3,9,185,2789,1,16.3,1.42,0.921,7.9,1,0.0,69.07,12,Thursday,1
6017,135,3,9,146,2924,2,26.4,2.423,2.086,9.5,1,0.0,51.99,12,Thursday,1
139,136,3,8,90,2296,2,14.1,1.188,1.379,9.3,1,0.0,40.36,22,Saturday,0
7201,136,1,9,81,2922,2,10.8,1.455,1.585,4.9,1,0.0,46.59,22,Saturday,0
140,137,3,2,183,324,1,17.0,0.255,2.049,9.6,1,0.0,18.37,18,Sunday,0
141,138,2,8,172,2176,2,30.7,1.73,2.153,16.0,0,0.7,34.4,20,Tuesday,1
3955,138,5,5,155,2082,1,25.6,2.699,1.466,12.2,1,0.0,93.16,20,Tuesday,1
6358,138,2,2,9,2984,2,27.3,2.874,2.673,7.4,1,0.0,77.01,20,Tuesday,1
142,139,4,4,105,2675,2,19.3,1.369,2.24,12.3,1,0.0,89.33,18,Wednesday,0
2682,139,4,5,113,2322,1,19.4,1.072,2.922,10.8,1,0.0,90.13,18,Wednesday,0
5888,139,5,9,128,1431,1,8.6,1.07,0.837,6.3,1,0.0,78.15,18,Wednesday,0
143,140,2,4,45,1712,3,14.3,0.991,2.413,7.1,1,0.0,17.98,10,Thursday,0
144,141,1,1,146,2469,3,22.6,1.525,2.139,16.4,1,0.0,15.74,16,Saturday,0
145,142,2,6,66,2944,1,18.3,3.154,0.219,6.7,1,0.0,51.71,13,Thursday,1
1738,142,4,10,126,29,3,20.0,0.915,1.848,10.9,1,0.0,66.91,13,Thursday,1
9457,142,5,10,132,982,2,21.6,1.507,0.35,12.1,1,0.0,45.67,13,Thursday,1
146,143,1,6,23,1642,3,15.4,0.896,2.047,12.8,1,0.0,56.22,11,Saturday,0
263,143,1,6,79,685,1,16.7,0.777,3.425,7.0,1,0.0,55.27,11,Saturday,0
2224,143,5,8,23,583,3,12.4,1.6,0.67,7.6,1,0.0,94.52,11,Saturday,0
147,144,2,3,93,2838,2,13.3,1.283,2.535,7.0,1,0.0,35.92,18,Tuesday,0
1032,144,5,2,173,878,2,18.7,1.643,2.2,8.5,1,0.0,81.63,18,Tuesday,0
1163,144,2,3,161,1060,1,17.1,1.476,2.928,6.4,1,0.0,15.4,18,Tuesday,0
6018,144,5,3,158,2206,2,17.5,1.445,2.419,8.8,1,0.0,28.14,18,Tuesday,0
148,145,5,2,76,1506,2,18.9,1.006,2.273,14.6,1,0.0,66.1,3,Thursday,0
149,146,5,4,196,1014,3,17.9,1.376,2.406,7.5,1,0.0,81.05,18,Tuesday,0
8318,146,1,7,39,1675,3,14.2,0.134,1.887,11.3,1,0.0,25.56,18,Tuesday,0
150,147,2,2,138,614,4,17.6,0.113,2.158,10.6,1,0.0,31.17,2,Thursday,0
151,148,3,9,144,1894,1,14.9,0.558,1.088,10.6,1,0.0,60.11,10,Tuesday,0
3009,148,2,4,27,699,3,18.9,0.867,2.91,7.7,1,0.0,71.92,10,Tuesday,0
152,149,1,1,18,1934,1,19.0,1.963,1.29,6.7,1,0.0,19.82,21,Monday,1
153,150,5,7,21,2797,4,17.9,1.44,1.328,10.7,1,0.0,45.2,11,Sunday,0
7762,150,5,2,180,132,4,12.2,1.299,0.783,6.1,1,0.0,41.02,11,Sunday,0
154,151,5,6,119,2759,2,15.1,1.847,1.903,8.1,1,0.0,93.28,15,Wednesday,0
155,152,2,9,5,986,2,20.2,0.874,1.701,15.0,1,0.0,64.19,17,Thursday,0
3783,152,1,6,115,1895,1,11.0,1.284,1.663,3.9,1,0.0,70.7,17,Thursday,0
156,153,2,2,194,232,1,14.7,0.323,2.017,9.4,1,0.0,58.18,3,Saturday,0
8326,153,4,5,167,290,1,15.2,0.885,1.379,8.2,1,0.0,29.15,3,Saturday,0
157,154,3,5,106,1231,5,8.8,1.462,0.538,4.4,1,0.0,56.7,16,Sunday,0
7036,154,4,10,162,2485,1,11.9,1.499,2.234,6.8,1,0.0,90.49,16,Sunday,0
158,155,5,9,172,1562,5,20.2,1.75,2.152,11.4,1,0.0,90.33,16,Wednesday,0
226,155,3,2,98,2922,3,12.6,1.255,2.412,5.7,1,0.0,78.59,16,Wednesday,0
5382,155,2,3,6,735,5,16.2,0.707,0.095,12.6,1,0.0,93.8,16,Wednesday,0
7720,155,5,1,31,874,2,16.4,1.152,1.149,9.0,1,0.0,50.04,16,Wednesday,0
9134,155,3,6,121,526,2,14.4,1.287,2.172,5.8,1,0.0,82.61,16,Wednesday,0
159,156,5,7,106,1707,1,17.3,0.65,1.594,12.1,1,0.0,19.61,18,Friday,0
237,156,1,5,124,2886,2,11.7,1.846,1.761,3.8,1,0.0,64.09,18,Friday,0
9133,156,1,5,52,2163,1,16.6,1.626,1.599,9.2,1,0.0,33.32,18,Friday,0
160,157,5,3,69,1545,2,29.2,1.589,2.231,17.2,1,0.0,30.24,19,Wednesday,1
5802,157,5,9,83,1088,1,28.3,2.741,1.291,13.6,1,0.0,44.63,19,Wednesday,1
161,158,4,1,49,481,5,10.8,1.45,1.711,3.3,1,0.0,16.23,3,Thursday,0
162,159,3,4,79,1072,1,13.5,0.839,1.378,7.6,1,0.0,66.9,3,Saturday,0
163,160,5,8,5,1069,3,13.4,0.896,1.698,8.4,1,0.0,74.3,3,Thursday,0
8872,160,4,3,143,1053,2,13.8,1.581,1.366,7.5,1,0.0,23.63,3,Thursday,0
164,161,3,10,176,1383,1,14.7,0.34,1.93,7.6,1,0.0,67.37,0,Sunday,0
165,162,5,8,165,241,4,11.7,1.463,1.626,5.9,1,0.0,58.37,11,Wednesday,0
166,163,3,2,130,1868,2,9.4,1.426,1.392,4.9,1,0.0,15.73,3,Sunday,0
9444,163,3,8,97,2907,3,21.3,0.465,1.59,18.0,1,0.0,37.81,3,Sunday,0
167,164,5,10,74,71,2,18.4,1.341,2.21,11.6,1,0.0,57.86,11,Wednesday,0
5146,164,1,6,160,346,1,18.7,0.239,1.099,15.1,1,0.0,71.87,11,Wednesday,0
168,165,3,7,102,324,1,31.2,3.032,2.79,9.1,0,1.2,43.36,19,Monday,1
8410,165,1,8,2,836,1,37.5,1.709,1.961,22.6,0,7.5,43.3,19,Monday,1
169,166,1,8,142,1950,1,15.0,1.454,1.643,6.7,1,0.0,45.34,16,Thursday,0
2777,166,4,8,40,2174,3,11.6,0.274,2.806,8.1,1,0.0,19.73,16,Thursday,0
170,167,2,1,11,942,5,12.9,1.37,1.87,1.6,1,0.0,86.58,6,Wednesday,0
9260,167,2,4,101,1475,1,18.7,1.242,3.206,8.9,1,0.0,43.86,6,Wednesday,0
171,168,4,10,151,591,1,22.9,1.335,2.982,9.8,1,0.0,91.92,0,Monday,0
3236,168,1,9,149,2649,2,9.8,1.323,0.368,9.0,1,0.0,84.68,0,Monday,0
172,169,1,2,177,2967,1,12.1,0.632,1.744,9.6,1,0.0,74.18,17,Thursday,0
173,170,2,6,116,2010,1,7.0,1.354,1.868,3.3,1,0.0,36.87,11,Saturday,0
174,171,2,9,22,1098,2,20.2,1.341,1.196,13.7,1,0.0,72.05,4,Saturday,0
2001,171,1,7,182,354,1,11.4,1.292,1.714,8.2,1,0.0,78.97,4,Saturday,0
175,172,1,3,132,1672,1,28.3,1.799,3.124,11.2,1,0.0,59.56,13,Monday,1
2568,172,2,3,7,2622,2,25.9,2.471,1.68,13.4,1,0.0,24.08,13,Monday,1
5684,172,5,6,151,821,1,23.1,2.593,1.505,9.1,1,0.0,49.89,13,Monday,1
9001,172,5,3,6,672,1,23.0,0.881,0.931,15.2,1,0.0,86.12,13,Monday,1
9789,172,3,2,124,1523,3,38.5,1.344,1.675,22.3,0,8.5,77.39,13,Monday,1
176,173,5,2,144,995,1,12.8,1.274,0.991,7.2,1,0.0,21.78,4,Thursday,0
4262,173,2,3,126,454,1,11.5,1.662,2.468,1.6,1,0.0,56.43,4,Thursday,0
177,174,4,3,64,2953,2,16.9,1.12,1.621,11.7,1,0.0,43.89,9,Sunday,0
2356,174,3,10,132,1286,1,12.2,1.181,1.861,9.0,1,0.0,80.19,9,Sunday,0
178,175,5,10,111,2667,3,30.4,2.948,2.407,14.2,0,0.4,50.22,14,Sunday,1
1535,175,5,2,24,1575,1,33.0,2.997,1.318,16.0,0,3.0,91.4,14,Sunday,1
179,176,4,5,97,1149,2,28.7,2.842,1.753,14.2,1,0.0,34.39,20,Thursday,1
2580,176,2,6,16,2659,1,31.5,2.521,1.986,15.0,0,1.5,25.54,20,Thursday,1
180,177,3,2,54,1796,2,12.5,1.57,2.943,3.9,1,0.0,90.44,18,Tuesday,0
181,178,5,2,154,1963,1,29.1,2.588,0.455,17.8,1,0.0,50.93,20,Monday,1
5033,178,4,5,143,2185,1,39.7,1.56,3.054,23.5,0,9.7,39.24,20,Monday,1
182,179,1,9,164,349,4,13.6,1.236,0.984,11.0,1,0.0,57.95,15,Tuesday,0
183,180,3,4,3,404,5,17.7,0.637,2.351,14.4,1,0.0,49.44,15,Friday,0
184,181,1,9,39,1413,2,16.3,0.761,1.659,9.9,1,0.0,70.23,5,Wednesday,0
185,182,4,2,25,1795,1,11.5,1.381,2.634,5.4,1,0.0,42.86,11,Saturday,0
186,183,5,2,133,715,4,43.6,2.183,2.578,25.5,0,13.6,74.24,20,Friday,1
187,184,4,6,152,1760,2,17.0,1.36,1.421,11.9,1,0.0,30.79,4,Sunday,0
6832,184,2,4,113,972,1,16.5,1.186,2.412,12.1,1,0.0,23.1,4,Sunday,0
188,185,3,4,118,467,1,23.0,1.154,2.643,12.9,1,0.0,41.08,17,Tuesday,0
1859,185,2,9,58,2276,2,13.2,0.915,2.087,4.3,1,0.0,76.24,17,Tuesday,0
2710,185,4,5,92,2260,1,18.9,1.241,2.573,11.6,1,0.0,25.67,17,Tuesday,0
4364,185,2,8,32,2116,2,7.2,1.456,0.698,4.0,1,0.0,69.44,17,Tuesday,0
189,186,5,8,77,2517,3,9.1,0.417,0.73,5.2,1,0.0,71.48,11,Tuesday,0
5788,186,2,9,151,2168,1,10.0,0.594,0.344,9.8,1,0.0,28.86,11,Tuesday,0
6427,186,1,1,194,1101,5,16.6,1.417,0.855,12.1,1,0.0,86.73,11,Tuesday,0
190,187,5,3,48,1994,1,19.5,1.903,2.017,6.6,1,0.0,45.7,21,Friday,1
6551,187,5,3,180,594,5,22.5,2.144,1.266,12.1,1,0.0,41.22,21,Friday,1
191,188,4,3,144,2071,1,15.1,0.168,2.018,10.9,1,0.0,80.22,7,Thursday,0
192,189,4,8,74,689,1,20.9,2.062,2.046,8.5,1,0.0,32.99,21,Friday,1
1804,189,1,9,50,2055,1,25.3,1.177,2.864,11.6,1,0.0,47.61,21,Friday,1
6281,189,3,8,91,1175,1,28.9,3.809,3.112,6.4,1,0.0,88.99,21,Friday,1
9266,189,1,3,111,374,4,31.1,2.798,2.15,11.6,0,1.1,55.68,21,Friday,1
193,190,2,8,109,420,2,14.3,1.147,2.356,7.0,1,0.0,58.71,16,Wednesday,0
2739,190,2,4,19,898,1,16.0,0.762,0.722,13.7,1,0.0,84.09,16,Wednesday,0
8417,190,3,8,172,887,2,12.4,1.381,2.136,4.6,1,0.0,80.79,16,Wednesday,0
9010,190,1,1,18,665,2,15.4,1.267,1.563,7.2,1,0.0,28.19,16,Wednesday,0
194,191,5,1,90,2912,3,20.2,0.94,1.614,13.1,1,0.0,62.03,14,Thursday,1
877,191,5,1,89,1877,1,31.7,1.018,2.599,18.8,0,1.7,86.42,14,Thursday,1
2202,191,3,8,157,2113,4,23.4,3.516,2.029,2.3,1,0.0,31.74,14,Thursday,1
3476,191,3,8,42,1713,1,25.8,2.026,2.447,11.1,1,0.0,66.8,14,Thursday,1
9309,191,1,2,153,88,2,26.3,3.769,1.44,9.1,1,0.0,17.59,14,Thursday,1
195,192,3,7,75,2346,1,18.3,1.46,2.055,11.8,1,0.0,71.32,17,Monday,0
6218,192,4,7,20,1785,2,12.6,1.044,0.756,8.7,1,0.0,65.75,17,Monday,0
196,193,2,9,33,2874,5,16.7,1.551,3.042,11.9,1,0.0,84.36,5,Friday,0
8982,193,1,4,170,491,2,14.3,1.98,2.42,7.4,1,0.0,37.56,5,Friday,0
197,194,4,3,197,382,1,11.1,1.156,1.569,5.9,1,0.0,65.69,23,Saturday,0
9595,194,4,5,27,580,1,15.2,0.892,1.549,9.8,1,0.0,30.05,23,Saturday,0
198,195,3,5,118,2601,3,9.0,1.254,0.234,8.0,1,0.0,22.45,5,Friday,0
2507,195,5,1,26,1667,1,8.6,1.154,1.797,6.3,1,0.0,30.96,5,Friday,0
199,196,1,2,88,2796,1,13.2,0.938,2.834,6.2,1,0.0,83.19,3,Tuesday,0
3621,196,3,8,46,2836,1,13.0,1.178,0.289,9.3,1,0.0,19.2,3,Tuesday,0
9904,196,1,4,56,2267,3,15.5,1.583,3.308,5.0,1,0.0,42.76,3,Tuesday,0
200,197,3,2,177,541,5,31.7,2.12,3.209,13.9,0,1.7,31.19,20,Thursday,1
7436,197,2,8,81,1582,1,27.7,3.442,2.12,11.4,1,0.0,68.65,20,Thursday,1
201,198,1,5,24,2883,2,11.7,1.289,2.242,6.9,1,0.0,49.34,17,Saturday,0
202,199,2,4,109,2843,3,14.5,1.082,1.631,8.9,1,0.0,94.05,10,Monday,0
1861,199,3,10,174,213,2,15.9,1.329,2.956,7.5,1,0.0,54.11,10,Monday,0
203,200,5,2,37,281,1,30.0,2.913,2.476,11.6,1,0.0,94.44,12,Thursday,1
6206,200,1,10,15,225,2,28.3,1.886,3.097,13.8,1,0.0,46.78,12,Thursday,1
7874,200,2,8,28,528,1,28.1,2.834,2.4,11.2,1,0.0,72.73,12,Thursday,1
204,201,1,1,56,356,2,5.0,1.042,1.591,3.9,1,0.0,50.39,18,Tuesday,0
969,201,4,6,147,725,4,13.3,1.721,1.669,8.8,1,0.0,62.98,18,Tuesday,0
8041,201,2,7,103,814,1,11.8,1.233,1.187,9.1,1,0.0,70.74,18,Tuesday,0
8933,201,2,8,160,2918,1,10.2,1.683,1.921,2.8,1,0.0,38.5,18,Tuesday,0
205,202,1,2,200,2829,2,20.4,0.434,2.492,12.4,1,0.0,63.61,9,Saturday,0
206,203,2,5,99,462,2,10.4,0.939,1.647,8.0,1,0.0,34.15,6,Monday,0
927,203,5,5,64,727,4,17.3,1.006,1.696,8.7,1,0.0,18.63,6,Monday,0
9578,203,5,8,87,2217,1,15.9,0.892,2.353,9.0,1,0.0,57.89,6,Monday,0
207,204,1,10,121,299,1,17.0,1.723,2.537,7.4,1,0.0,28.82,0,Saturday,0
3704,204,1,1,56,2516,2,17.3,1.536,2.432,8.6,1,0.0,59.77,0,Saturday,0
208,205,4,2,109,2875,2,13.8,1.683,3.052,3.3,1,0.0,76.37,2,Friday,0
9157,205,3,6,131,1215,1,15.3,1.583,2.564,8.1,1,0.0,90.73,2,Friday,0
209,206,1,9,167,2790,2,22.3,1.027,2.933,13.4,1,0.0,76.06,0,Friday,0
5603,206,1,7,87,1217,1,15.9,0.55,3.053,10.6,1,0.0,75.56,0,Friday,0
9334,206,1,2,8,2441,3,11.6,1.224,0.599,8.0,1,0.0,40.09,0,Friday,0
210,207,2,7,190,2696,2,18.9,1.231,3.002,9.5,1,0.0,39.74,10,Tuesday,0
211,208,1,1,69,484,1,9.8,0.861,2.786,2.8,1,0.0,77.49,9,Friday,0
212,209,3,7,146,684,1,15.2,1.454,1.128,9.0,1,0.0,54.97,2,Friday,0
5028,209,3,4,109,2301,1,19.0,0.753,1.956,12.7,1,0.0,67.56,2,Friday,0
7179,209,2,4,164,39,1,18.4,0.168,1.423,17.9,1,0.0,65.06,2,Friday,0
8475,209,3,4,136,2708,1,17.0,0.603,3.153,11.8,1,0.0,55.97,2,Friday,0
213,210,1,5,39,734,1,14.2,1.421,2.077,7.0,1,0.0,44.12,2,Saturday,0
4885,210,3,8,74,1113,1,13.0,1.458,2.437,7.6,1,0.0,61.87,2,Saturday,0
7151,210,2,10,102,1381,1,6.5,1.459,2.624,0.8,1,0.0,33.68,2,Saturday,0
214,211,2,7,14,735,1,14.4,1.111,2.262,10.0,1,0.0,68.87,17,Friday,0
215,212,5,9,145,1245,1,15.9,1.969,2.166,8.8,1,0.0,31.05,8,Friday,0
216,213,2,8,105,98,2,15.9,1.443,2.836,9.8,1,0.0,27.05,5,Thursday,0
535,213,3,4,188,2271,1,18.4,1.148,0.978,16.0,1,0.0,61.29,5,Thursday,0
217,214,1,6,108,2016,1,14.1,0.7,2.586,7.7,1,0.0,93.65,7,Monday,0
218,215,2,5,25,2071,5,9.6,1.741,1.992,3.9,1,0.0,21.79,7,Sunday,0
219,216,3,7,82,1855,2,16.7,1.293,2.298,11.0,1,0.0,73.83,11,Wednesday,0
1694,216,2,10,32,2269,1,11.0,0.214,1.564,10.1,1,0.0,46.07,11,Wednesday,0
220,217,4,2,92,851,1,22.8,1.709,2.346,13.3,1,0.0,24.66,17,Sunday,0
9731,217,2,1,169,2572,3,13.8,1.726,2.858,8.7,1,0.0,74.31,17,Sunday,0
221,218,4,8,64,1458,1,16.8,1.322,1.942,6.6,1,0.0,22.3,17,Monday,0
2412,218,5,10,151,1737,3,10.5,1.829,1.69,6.5,1,0.0,15.37,17,Monday,0
8515,218,3,10,162,1036,1,8.8,1.45,2.299,3.2,1,0.0,16.67,17,Monday,0
222,219,2,1,119,418,2,18.2,0.884,3.364,8.4,1,0.0,34.99,9,Thursday,0
223,220,1,1,20,90,2,13.6,1.555,2.03,5.7,1,0.0,88.39,4,Saturday,0
464,220,3,1,85,2652,2,6.7,0.287,1.788,2.3,1,0.0,93.05,4,Saturday,0
224,221,4,8,186,1618,1,25.4,3.035,2.306,7.0,1,0.0,60.91,19,Sunday,1
225,222,4,7,106,2256,1,21.0,1.108,2.096,11.9,1,0.0,38.61,10,Friday,0
227,223,3,9,121,2169,3,11.9,0.962,0.934,8.5,1,0.0,37.47,6,Friday,0
1363,223,5,3,14,728,2,17.1,1.125,2.49,11.0,1,0.0,28.0,6,Friday,0
3261,223,2,4,17,2892,2,20.1,1.419,2.31,12.5,1,0.0,41.55,6,Friday,0
228,224,4,10,57,2359,2,21.9,4.097,2.145,1.9,1,0.0,76.12,19,Thursday,1
229,225,3,3,127,2221,2,39.0,2.021,1.814,23.8,0,9.0,30.06,19,Friday,1
6090,225,5,7,77,1150,2,28.4,1.717,2.627,15.3,1,0.0,76.9,19,Friday,1
230,226,2,8,88,2937,2,11.3,1.905,2.407,2.4,1,0.0,79.52,4,Saturday,0
231,227,3,6,26,1379,4,25.4,3.361,2.033,5.5,1,0.0,46.65,19,Sunday,1
7539,227,4,7,33,604,1,38.5,1.791,2.155,23.4,0,8.5,30.41,19,Sunday,1
232,228,2,3,158,1462,2,10.9,1.585,0.752,6.1,1,0.0,59.96,6,Sunday,0
233,229,2,10,146,133,3,13.4,1.01,1.545,9.1,1,0.0,76.67,11,Sunday,0
234,230,1,6,82,688,2,10.5,1.868,1.434,4.3,1,0.0,34.04,22,Wednesday,0
6760,230,4,3,124,1348,1,13.2,1.691,2.594,1.7,1,0.0,80.24,22,Wednesday,0
235,231,4,6,106,2020,2,17.9,0.709,2.461,9.5,1,0.0,92.53,2,Friday,0
2474,231,1,4,110,315,1,10.3,1.887,2.474,4.8,1,0.0,32.67,2,Friday,0
236,232,1,9,9,1208,1,12.6,1.037,1.496,9.0,1,0.0,78.94,9,Thursday,0
238,233,3,3,170,1154,4,26.2,0.752,2.384,14.4,1,0.0,58.21,12,Sunday,1
239,234,2,2,7,848,2,13.6,1.37,2.404,6.9,1,0.0,30.97,6,Tuesday,0
5513,234,3,5,187,1708,1,25.9,1.24,2.461,16.9,1,0.0,16.16,6,Tuesday,0
240,235,4,5,48,1520,1,32.2,2.872,2.378,14.5,0,2.2,58.53,20,Wednesday,1
1047,235,4,2,92,2710,5,34.3,3.266,2.622,13.3,0,4.3,48.75,20,Wednesday,1
241,236,5,3,139,1696,1,14.5,0.715,1.353,10.3,1,0.0,42.5,11,Thursday,0
242,237,4,9,77,324,2,5.0,1.36,2.284,1.5,1,0.0,33.85,8,Friday,0
4802,237,2,9,79,357,2,21.6,0.325,3.13,14.7,1,0.0,25.41,8,Friday,0
8680,237,1,7,3,341,1,11.4,0.91,2.247,6.5,1,0.0,42.6,8,Friday,0
243,238,1,1,50,517,1,34.1,2.355,1.738,25.1,0,4.1,31.95,14,Monday,1
6644,238,4,1,76,2371,2,38.5,0.555,1.426,29.1,0,8.5,22.04,14,Monday,1
7317,238,5,8,124,2127,2,35.9,1.084,2.604,22.4,0,5.9,85.39,14,Monday,1
244,239,4,2,18,357,4,17.6,1.48,2.568,10.8,1,0.0,88.13,10,Thursday,0
1757,239,3,9,104,493,2,18.6,0.871,1.376,15.5,1,0.0,37.09,10,Thursday,0
2931,239,3,8,63,1340,1,7.8,1.022,0.898,10.5,1,0.0,43.46,10,Thursday,0
2960,239,1,3,94,795,4,13.0,1.09,2.305,6.8,1,0.0,66.56,10,Thursday,0
245,240,5,7,146,2409,1,17.4,1.06,2.046,14.1,1,0.0,26.97,1,Sunday,0
5156,240,5,9,143,70,1,19.4,1.521,2.243,13.2,1,0.0,84.03,1,Sunday,0
5310,240,2,5,62,53,1,23.4,1.507,2.189,12.3,1,0.0,86.02,1,Sunday,0
246,241,4,2,147,2495,1,28.7,2.58,2.257,15.4,1,0.0,67.38,12,Monday,1
8606,241,1,8,44,1391,2,32.1,2.597,1.411,18.1,0,2.1,22.2,12,Monday,1
247,242,3,3,96,83,1,17.9,2.491,1.094,6.2,1,0.0,36.49,13,Monday,1
7687,242,2,9,93,2871,1,35.4,3.128,2.47,16.3,0,5.4,31.31,13,Monday,1
248,243,3,5,199,1315,1,15.2,1.157,2.01,9.1,1,0.0,74.5,10,Wednesday,0
1632,243,3,7,122,2354,1,19.7,0.861,2.041,11.4,1,0.0,86.03,10,Wednesday,0
7413,243,5,8,141,2435,3,11.2,1.414,2.417,6.9,1,0.0,60.47,10,Wednesday,0
249,244,5,7,17,1275,1,12.4,1.248,2.047,7.8,1,0.0,78.32,0,Thursday,0
250,245,2,3,13,1477,1,14.3,0.846,1.635,10.3,1,0.0,17.65,15,Wednesday,0
2462,245,4,5,143,2316,2,5.8,1.006,2.43,1.5,1,0.0,15.89,15,Wednesday,0
251,246,2,6,90,1411,3,16.3,0.972,1.964,11.4,1,0.0,61.95,9,Tuesday,0
7456,246,5,8,105,2149,1,15.5,1.266,2.949,5.7,1,0.0,44.76,9,Tuesday,0
252,247,2,5,166,923,5,15.0,0.932,1.212,8.5,1,0.0,83.57,7,Thursday,0
253,248,3,7,79,2920,1,33.6,2.145,2.504,18.3,0,3.6,79.41,12,Sunday,1
4119,248,5,6,55,1000,1,20.2,1.99,1.269,9.2,1,0.0,45.79,12,Sunday,1
254,249,5,7,170,1533,1,28.8,2.127,1.712,17.8,1,0.0,55.92,14,Thursday,1
255,250,2,10,77,772,2,21.6,0.677,2.902,13.4,1,0.0,86.39,9,Sunday,0
5628,250,1,1,16,483,1,11.4,1.127,3.136,4.6,1,0.0,46.95,9,Sunday,0
8112,250,2,10,83,1035,1,17.1,1.518,2.645,8.1,1,0.0,59.03,9,Sunday,0
256,251,4,4,76,1063,1,30.8,2.999,1.592,14.5,0,0.8,54.79,21,Friday,1
257,252,3,7,92,2078,1,16.4,0.752,2.922,10.1,1,0.0,90.25,3,Thursday,0
258,253,3,3,47,2785,3,15.3,1.508,2.537,6.1,1,0.0,76.03,7,Sunday,0
2116,253,4,2,1,1877,1,12.4,1.21,2.075,7.3,1,0.0,84.92,7,Sunday,0
2753,253,5,8,129,1863,1,13.7,1.45,1.984,5.6,1,0.0,44.53,7,Sunday,0
259,254,5,2,163,2391,1,13.6,1.166,1.901,9.4,1,0.0,19.29,3,Wednesday,0
